episode_id,policy_model,checkpoint_variant,task,object,tote_placement,external_camera,created_ts_ns,utc_date,session_id,meta_source_path,meta_sha256,static_source_path,static_sha256,initial_item_count
000000000485,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774019461481980774,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000485/meta.json,3460643334cfd077de858714c490d38da0364237ca4e126f485b142462d6e178,phail/v1.0/dataset/rollouts/000000000000/000000000485/static.json,59a27a9c44ae022324f42eb76c9111ce5cf257e1af868d856744b395f523e14b,4
000000000486,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774019638729734962,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000486/meta.json,1700cb2040e5edf51df6711e97fee378f24251a676eef4bf0cdce7332e6d0439,phail/v1.0/dataset/rollouts/000000000000/000000000486/static.json,f76665f06fe342003eb11d4dd6a0bb6f4885970979a04cca11a6d476e2fb1715,4
000000000487,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774019780088954507,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000487/meta.json,6ea973250b6fae276b4786faf0557f324e9b87a99ae701392824d2fe2b94d10a,phail/v1.0/dataset/rollouts/000000000000/000000000487/static.json,ef17359e63c6bd0b13008987ac5da9b76ad9a7151b5870238c77c6abe0941dd3,4
000000000488,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774019939232325547,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000488/meta.json,53501bcda30da98984692b6f0aa36fbcb67a5a96eba7b68b607cd4b304d6491d,phail/v1.0/dataset/rollouts/000000000000/000000000488/static.json,c78ceed24575078a473c96370a608e5ab8adc66adeae9fdc0a665f674c3d4451,4
000000000489,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774020098013100395,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000489/meta.json,0589525555a6ca839b0d576bd1e549c0d3813a0535d90f33ce04c544e011166f,phail/v1.0/dataset/rollouts/000000000000/000000000489/static.json,788ab3a49d53eb205970bc47792fa54f9b8ef3faaa246c92277cfb9487fd359d,4
000000000490,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774020255679412306,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000490/meta.json,fb3cd7c35a414454c061f5ffb2fe0a4b10e57c99b61b4030e47cda3e443683df,phail/v1.0/dataset/rollouts/000000000000/000000000490/static.json,3eb670cc4a8351e76ec3e152c776ae00c1dacffcf32a04ee098afe0ec345126f,4
000000000491,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774020397499274385,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000491/meta.json,d72c1eb9c142c0f9d467dee7f75c8fd11c8fc7d9f75591433211ef6eecfdde62,phail/v1.0/dataset/rollouts/000000000000/000000000491/static.json,07bf99f5b6866c53869dffc53d523e9bd5937cc0e1c213c4041b74de4bba0d20,4
000000000492,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774020552785330005,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000492/meta.json,550ecd305ba7fb342fc792c6f6fc445145c9b247668f457c09cd5d169e792314,phail/v1.0/dataset/rollouts/000000000000/000000000492/static.json,535bc5aabf28227b18ac5b7fb39f43cead72df7bfd58eee74e615f5604fb3816,4
000000000493,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774020728285973103,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000493/meta.json,851780c18a2c8b4e3a8851651c762f4b6e2619f755a2a3fb81d5a8e2e96451da,phail/v1.0/dataset/rollouts/000000000000/000000000493/static.json,b33d9e97f92c46bd5e25c20bc19afd34a8b917ea6f9a2c9e0dea2e2db5ca8ff2,4
000000000494,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774020889853009660,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000494/meta.json,4e8c3cf48b5b87bf15858939907e547b330643474463efed036ebf4de202bbda,phail/v1.0/dataset/rollouts/000000000000/000000000494/static.json,746dde5a61b41e66780abb3cfeafe4249139dcae00d4eaa1cc7de88094bfb35a,4
000000000495,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774021050293347626,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000495/meta.json,f0de7013ebfa7136dd323fdd7f96a5869faebf264aa5350824f4a95429e70c30,phail/v1.0/dataset/rollouts/000000000000/000000000495/static.json,13c185528883981475460e74c327db83267d7941b18a0b9ee0318d23837c3e20,4
000000000496,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774021203171259550,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000496/meta.json,469ea2c19080c4417cd7d453f5065b13c03af82aba46841a34adcd1f2da3a265,phail/v1.0/dataset/rollouts/000000000000/000000000496/static.json,ddbb79a4048d9b3097fcc98935e6d07fecab3125c0d750127bd8a73f75df065a,4
000000000497,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774021448462464901,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000497/meta.json,bc66ef2cdd58421de4ea2dd665012a792eec0f229d5ed0086fd41ac4795271f6,phail/v1.0/dataset/rollouts/000000000000/000000000497/static.json,e6506ad602339d2675b1879d465578dfd2c49865f98804930260364f409220c7,4
000000000498,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774021601232820625,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000498/meta.json,37469eb524f434c047103a629803a4347860cf2d2a203a524c6556d8f6d7c8ef,phail/v1.0/dataset/rollouts/000000000000/000000000498/static.json,6f22223c212db2e145cb582abcd9f5ec9995f37ad80668ba7d8b6c16b0a8126a,4
000000000499,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774021747984668513,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000499/meta.json,498f10fee1f8066d92e68bde5bd8d263bfe5abc0fe7bdd16a85ecfc1da362844,phail/v1.0/dataset/rollouts/000000000000/000000000499/static.json,4c544f80c4b0cf7880629420c538cb7dfe3547cb9bae0358c5af2fa24e49eb00,4
000000000500,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774021896490298526,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000500/meta.json,7bb86c905bf7f7ca92f897a90e45defc6e457252d6503d175ed385d264be7b40,phail/v1.0/dataset/rollouts/000000000000/000000000500/static.json,84f82f077414eed70ae036cc29da1eac74718ecf249244014dcafd7c8a741f18,4
000000000501,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774022049811899708,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000501/meta.json,0c1e31f485d8a10f3af30e0ae32136cb849558256c9969baca18e754fc72cb99,phail/v1.0/dataset/rollouts/000000000000/000000000501/static.json,baea813309c2bedbcc9b87d4867d9f4f04df7c642e563fa5ff3550d7331fa47f,4
000000000502,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774022234606415549,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000502/meta.json,a1906ed2edd107582858b25684a37297b1b970fe73ecc877a764f32a6312cd4e,phail/v1.0/dataset/rollouts/000000000000/000000000502/static.json,9b95ad4a0298dd2cdad6d46b5c48783bcf2685230e3a7284da18f2bbebcf4948,4
000000000503,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774022332549862613,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000503/meta.json,01d9ad5dc01e73f626c1145cf1cad8b2b17aa3a684c69a668f1955a22bfa40f1,phail/v1.0/dataset/rollouts/000000000000/000000000503/static.json,327021ae9eef66e0b8ba43f71f868b9478522f635b61ae81e3b44b3fcd93f87f,4
000000000504,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774022624668819336,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000504/meta.json,e1680ee2403806720f634a3f42cb03cd0dda2f6962a46982285964ea6ec50a0f,phail/v1.0/dataset/rollouts/000000000000/000000000504/static.json,102f63983f3e986eb1c81dc15877c740e313c274e4198c725bfb65feaf6dd4f8,4
000000000505,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1774022910746065225,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000505/meta.json,d3af4b65c91c4a1326e28637d0ea7f39355ae30a7526d7a70e273ae3fb05fc4d,phail/v1.0/dataset/rollouts/000000000000/000000000505/static.json,3758b39dc53468b467060553da6c5e07a0ce900213e7882e4972f149cd64ad65,4
000000000506,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,left,1774023083768534731,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000506/meta.json,742da235d156362ca3ab0c3b2969c78bf27c5d0eda19b6f32ca19a3dd950a046,phail/v1.0/dataset/rollouts/000000000000/000000000506/static.json,8cbf6e29eb65fe8f948e68fb1e7230fddebedee3781c28698864692d2aa66528,4
000000000507,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1774023228568705501,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000507/meta.json,5174c6b64bbb499b61cea9e1f1cc5ccd4fcf63a7792ebe4f8a727adb0387b13f,phail/v1.0/dataset/rollouts/000000000000/000000000507/static.json,a511bc3910aab33fe5162919a15e4285d52016187d3467807869486e5b7d8421,4
000000000508,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,left,1774023480013539076,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000508/meta.json,176664b67a8d344f2282c101088a27f6b0b2921b2f462b88d2640a5b5faf177e,phail/v1.0/dataset/rollouts/000000000000/000000000508/static.json,0e062615e491c934c82f3a97ee3bf0690b5bb29712eef0f1f92f6a23920574ac,4
000000000509,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1774023641732637351,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000509/meta.json,cf600d35dce9d177d188911d46502b52f07aac0661185d58b08809193facb0d3,phail/v1.0/dataset/rollouts/000000000000/000000000509/static.json,a94ae60c67b03dcf683e7d116ac44add5b373e270a49bc3164cf08cb6c77df14,4
000000000510,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,right,1774023822148365937,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000510/meta.json,48ebc3ccaa77d99c2e69cf2175f5595d2ab9881911616f192ff53c4ce19cd493,phail/v1.0/dataset/rollouts/000000000000/000000000510/static.json,315832be91b206f4fa50f78c75e13ffb6839d0deaa3126da618bbdce3f575fe0,4
000000000511,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,right,1774023969053997441,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000511/meta.json,7992d76eb0c96f6361056c36c424b7d215bbddd89f42e678c9406e61c0b56d1e,phail/v1.0/dataset/rollouts/000000000000/000000000511/static.json,790e473e5481dc4d17529ef75c94a6ce422cd3eb707b40e2596b21b690d78133,4
000000000512,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,right,1774024067284466151,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000512/meta.json,2b00545d97412c1e13d7c1cba3ff7490324e73d2167c841d84889764864cc326,phail/v1.0/dataset/rollouts/000000000000/000000000512/static.json,a4400eb03c69b3702e9fe2209ed7dc3951517c7376ed0620ed02151440f227cf,4
000000000513,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,right,1774024249988022292,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000513/meta.json,be3157a2ce5347c65ede34933090a738738dc25b73419accbbf0e7cf066fdb24,phail/v1.0/dataset/rollouts/000000000000/000000000513/static.json,9f2daae05f0029776b9cf4e634aaabe85f80089507d17a45cbcfcd51f6b4dda7,4
000000000514,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,right,1774024540306374510,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000514/meta.json,fc9b2bab6c453301cd5a10834cde90f976021396e5df70b249d2f487ce65fffc,phail/v1.0/dataset/rollouts/000000000000/000000000514/static.json,26c05173ba404ae3bcd6097320ab5df190296ead156a6271c7cdc586500ac5ce,4
000000000515,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,right,1774024727224284992,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000515/meta.json,81caa4f7c2c8524cfb9877dd7ae16c421d913e32c207b24af115af08b95159cf,phail/v1.0/dataset/rollouts/000000000000/000000000515/static.json,31c2ff83b2a12612175880688bcaa50d19edb77b3cbb14fb3872f20e33130fcc,4
000000000516,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,right,1774024873365920457,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000516/meta.json,5025d9be148d2ec509124f570bcced7676fc4bb0552235edddd6ab7fbf937bdb,phail/v1.0/dataset/rollouts/000000000000/000000000516/static.json,0bf5ce9064cec6281079add3776b5d9e466616a97a0d1785d4d269e3e091bea3,4
000000000517,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,right,1774025022270197562,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000517/meta.json,d4237d246955695f249a298ee07b2872b0f184e280c5b0bf0a70656e99c6d288,phail/v1.0/dataset/rollouts/000000000000/000000000517/static.json,641e4f6aa945b3abc82c6f53e433220b7eae28f0aa27d9c5511f8d2fb8f25ab7,4
000000000518,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,right,1774025196775261850,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000518/meta.json,d81c39a306ac54caac936082f7217bbca4615e5263d78299f69430e982a92aed,phail/v1.0/dataset/rollouts/000000000000/000000000518/static.json,fb1e6c4218aec079cad839479581476c67e50d80f4c03b9019024c4b034498b0,4
000000000519,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1774025420348202141,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000519/meta.json,c21c5dcc1a5cd8ef642249f87291000d967049f3b40eb5dba501bc141d5128cf,phail/v1.0/dataset/rollouts/000000000000/000000000519/static.json,159835de447480b28bc6dda5dbc91504b586bb7b1601f977e2bbdd67ed45224d,4
000000000520,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,left,1774025574092535166,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000520/meta.json,2cdfd23baf3788125d1aacc3bd3fb493e62e77477dd5bce409eb4a208790b5a5,phail/v1.0/dataset/rollouts/000000000000/000000000520/static.json,1a34169f7ce6df5b331d2e3a397c03325da2c54155e7482f2c99197f5d052407,4
000000000521,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1774025775286705372,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000521/meta.json,6cf392af728b313aac5aa61b41171f84d3a4bd4a8d30fde53616b3068ace2095,phail/v1.0/dataset/rollouts/000000000000/000000000521/static.json,1f0d4bd9497f3c6ca25b5622643729bc019b5a2cc89865cc1c3d4c0e122fac33,4
000000000522,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,left,left,1774025898675127449,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000522/meta.json,c9e002e851eb37816bc413ff3c6f36a7200b978afcef993a39cced3db9617afc,phail/v1.0/dataset/rollouts/000000000000/000000000522/static.json,5b47fa9d1b99ae20e21d4de9765a6ae006534ad706b950fa40e211f291178dc5,4
000000000523,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Scissors,right,left,1774026103719660646,2026-03-20,,phail/v1.0/dataset/rollouts/000000000000/000000000523/meta.json,42a61f70275036923767c12860081c8554e049ee4bd9213b079f6fb1cf93653a,phail/v1.0/dataset/rollouts/000000000000/000000000523/static.json,86372825c057ae6d0cbef16b586128d3f42cc17ca8ef16a64df77edbb6c34907,4
000000000524,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1775218462670299930,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000524/meta.json,b906a9d26785bf45e345728a9a72947b5eaa479613f213f82e6be7940bb95fc2,phail/v1.0/dataset/rollouts/000000000000/000000000524/static.json,3eebffaba56757151bf55553c216755de4c168b5dfb66d8be5c0b725b12dbb1c,8
000000000525,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1775218713433560328,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000525/meta.json,824058c3be4e7acd1e60ef9c8f5924a79cc8f71dfe076bf733ea999263619c49,phail/v1.0/dataset/rollouts/000000000000/000000000525/static.json,08073504336b8f0cce586f9910add5a1af04c75bcc0899544e27275c8558153d,8
000000000526,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1775219030099683773,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000526/meta.json,15c72d9983650e50df1bc38d7004b2ac7ba793d2547071e78f5a3d5ec39ab148,phail/v1.0/dataset/rollouts/000000000000/000000000526/static.json,cdb27954b9e01b698928e909048900749b60027ecfa209813024c73a3259accc,8
000000000527,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1775219319477383929,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000527/meta.json,d5b0c5189e91e0c88d3b72e2e806a058db45de944c6f70c4cd3ed68ddd798f64,phail/v1.0/dataset/rollouts/000000000000/000000000527/static.json,79588f8fb1b665f225204c90af33331ce80ec9f09f8611aa0a2003cd329a9788,8
000000000528,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1775219589625793730,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000528/meta.json,1193e4a891b04234340b5bad7aa2609207ea2a037ee15ae57b8ea78bfcfc3cc0,phail/v1.0/dataset/rollouts/000000000000/000000000528/static.json,57787f25cc23121356f1cc1c35f3d4013c0c584961b2364ccd6676d7cafad631,8
000000000529,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1775219866623700305,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000529/meta.json,a1a1517a707658be2335961c5efc05a8cedda7de2672aaf57312219dee88d4a9,phail/v1.0/dataset/rollouts/000000000000/000000000529/static.json,3a337bf7b7bbbb4798402b4ca02c397656027abc9c6d210104fa421c4a5bffa4,8
000000000530,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1775220059789472132,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000530/meta.json,c2d2bb1336e0a71c053325b2eed86123801b2c030e47dac9d7242d9790ed76fc,phail/v1.0/dataset/rollouts/000000000000/000000000530/static.json,6adcf22aa9a1412ecf6afd7f4aec0ea8d414ae17b2384195d122977acb4e05f4,8
000000000531,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1775220340475767746,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000531/meta.json,ad38b45f8340c816a01ff7bda3909d4b2060df382785502691fc74310f07514d,phail/v1.0/dataset/rollouts/000000000000/000000000531/static.json,fbadcd3fb694d246eaccc6a90c8ed39c715cf2bdd9483b925cda0e6a5417760e,8
000000000532,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1775220613734932174,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000532/meta.json,6f55d4d68140e06d76c9a3c554088cfcaff707a7d92f5d82a51d9cb6255f033b,phail/v1.0/dataset/rollouts/000000000000/000000000532/static.json,528671f68806913fc12f6488e6845b1fbddcb3d8f34a4bc4bc8215a23f543c00,8
000000000533,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1775220982719596223,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000533/meta.json,4ba163021087abc3dfc2d7fbe0879bf06812186d071eb4a729b9589891c01ea1,phail/v1.0/dataset/rollouts/000000000000/000000000533/static.json,1219f518d3ee5f3cb592d092bb8102c455e8065f33cc09d74792c9bf5e72ce7b,8
000000000534,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1775221175475756553,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000534/meta.json,d8fe742511334955eb8229b632d77327e1f60239392c9d070452345309364fa9,phail/v1.0/dataset/rollouts/000000000000/000000000534/static.json,e9e9b290efcbb81b4b6edadfd48638fcbf587c794cc2834b6edb29b98ac62a11,8
000000000535,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1775221341818512541,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000535/meta.json,f7f5a7c4319d675a2adeef497002c4b6353f3804a66d20f435ad775a1d18d4b5,phail/v1.0/dataset/rollouts/000000000000/000000000535/static.json,ac060c735d6b05431e6360304cb0f06894089069591f723f3611beeaf9ea2bb0,8
000000000536,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1775221649620021127,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000536/meta.json,8cf235e744d994b4235b59f8b132738776891929c1ea4a496c4811be7c0bbe9b,phail/v1.0/dataset/rollouts/000000000000/000000000536/static.json,16a2b31ce721691070170871b0745a1172d632530115539f9435f21ebe3b3ea1,8
000000000537,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1775221918155566552,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000537/meta.json,b7c18427eb37a40a53dc8c0152ae168b34cdf6980cbd19d5ee836fd92301f591,phail/v1.0/dataset/rollouts/000000000000/000000000537/static.json,f630e0808f65166a0720d548fbee3881a05096b62832606257d824f56cbe7ecc,8
000000000538,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1775222193366319622,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000538/meta.json,04bfd7aa4e82d18c10fcba154c6edfe6a14df7e50ea70dc974704f540760a618,phail/v1.0/dataset/rollouts/000000000000/000000000538/static.json,f50f839f8bde6751253127f7068ebbf72bdcaefcbb308cc326da4daa91ebe1f5,8
000000000539,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1775222432774345605,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000539/meta.json,7eecede26ec835b7dafd44ad42612c417cdd141c4f0a2517a9b36563def5fd87,phail/v1.0/dataset/rollouts/000000000000/000000000539/static.json,6f43c52dfca4d614c096be3499f434095adf5c02db49c597ab995b7b50df06d7,8
000000000540,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1775222708095679248,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000540/meta.json,13a533afa5b8bf2de68672111f56295a544b6eae135ffb86e8465642f43a77b8,phail/v1.0/dataset/rollouts/000000000000/000000000540/static.json,846506477f82ed63a237fa633aae9b7c93e2311bc828edbd0f881b68bf54a670,8
000000000541,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,left,1775223007454012139,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000541/meta.json,43931631499df3755e1a98cd90ae5c23a5fd2f397d63ebd95a9541e829e319b0,phail/v1.0/dataset/rollouts/000000000000/000000000541/static.json,ef561403ccea64fa2d00797071cdb6596e080591f61032c53c67f1ea958c7566,8
000000000542,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,left,1775223311571013534,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000542/meta.json,b727bf66de8210749a76f4f60b4498c3e385a80fb66cd7982e2fc3686c3bf998,phail/v1.0/dataset/rollouts/000000000000/000000000542/static.json,e6a9b42bbad8908f1e7434d8d67e6305284bb766a9665dae599867076de213d6,8
000000000543,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1775223654619728390,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000543/meta.json,3669315dacf22cc97260ef077d5e8cef37366f183f861d0a5266781b538f34ac,phail/v1.0/dataset/rollouts/000000000000/000000000543/static.json,98349869b113659374a5c86898065ae53e285a4a442b23c09b43911490ee8ed6,8
000000000544,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,left,1775223833290082744,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000544/meta.json,6cd8e894d94e15ddc6aa565aab68baf87fda35bfd2fb090ee497458d5855a741,phail/v1.0/dataset/rollouts/000000000000/000000000544/static.json,594c6e05f77a829ce96b391e5451be2b3b745bca040c08f02f627fe3c9382476,8
000000000545,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1775224126553562712,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000545/meta.json,5b77a68d0275e2481a9fd58d4aae08c3043b57b26e9b991dc73a49d88f60407c,phail/v1.0/dataset/rollouts/000000000000/000000000545/static.json,4a8ef476e5a4f09c0df938e86faeba1adf35ee7c23a1599c1b18db4f431ca389,8
000000000546,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,left,1775224394261349526,2026-04-03,,phail/v1.0/dataset/rollouts/000000000000/000000000546/meta.json,1294610c4c3fc651f63e0c8e36ee0617bf10c5756ce3b4c6f383d24bb02d364f,phail/v1.0/dataset/rollouts/000000000000/000000000546/static.json,916efe8780045648749e4be5c43883506fd4095385e59fcfad75ad6346233f95,8
